CREATED_AT_DATE,CREATED_AT_HOUR,CONTACT_DATA_FULL_NAME,INCREMENTAL_LEAD_CODE,CONTACT_DATA_INCREMENTAL_CONTACT_CODE,CONTACT_DATA_MOBILE_PHONE,CONTACT_DATA_PHONE,CONTACT_DATA_EMAIL,LEAD_STATUS_DATA_NAME,TIPO_MATRICULA,CONTACT_DATA_ADNETWORK_NAME,CAMPAIGN_DATA_NAME,ENROLLMENT_DATA_FIRST_PAY,ENROLLMENT_DATA_DATE_FIRST_PAY_DATE,ENROLLMENT_DATA_DATE_FIRST_PAY_HOUR,ENROLLMENT_DATA_DATE_ENROLLED_DATE,ENROLLMENT_DATA_DATE_ENROLLED_HOUR,ENROLLMENT_DATA_AMOUNT_PAYED,ENROLLMENT_DATA_AMOUNT_CONTRACT,DURATION_START_DATE,CONTACT_DATA_DOCUMENT_ID,SALES_ADVISOR_FULL_NAME,PROGRAMA_CRM,USERNAME,INCREMENTAL_USER_CODE,INTERNAL_USER_ID,Ultima_Fecha_Ingreso_DATE,Ultima_Fecha_Ingreso_HOUR,Cantidad_Asistencias,Tiene_Ingreso,ADDRESS,NEIGHBORHOOD,GENDER,LOCALITY,DOCUMENT_TYPE,SOCIOECONOMIC_LEVEL,BIRTHDAY,EDAD_EXACTA,ALERTA_SIN_USUARIO_SIS,_POBLACION,DOCTYPE,NOMBRE_SIS,DOCUMENTO_SIS,PROGRAMA_SIS,CARRIL,GRUPO,FECHA_INICIO_GRUPO,FECHA_FIN_GRUPO,NOTA,ESTADO_PUBLICACION,ESTADO_APROBACION,PROGRESO,GROUP_ID,PROGRAM_ID,ESTADO_ACADEMICO
2026-03-03,13:19:00,Estudiante Demo 0977,501963,511963,3814179585,,demo976@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-03-03,09:00:00,2026-03-03,09:00:00,2400000,2400000,2026-03-17,48372999,Camila Rojas,T.L en Auxiliar de Mercadeo y Ventas,user976,SIS100976,d492ac214a0d4050868515aa,2026-09-07,15:30:00,4,NO,Calle 18 # 74-9,Barrio 30,F,Mosquera,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0977,48372999,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-824-M1,10/03/2026,09/04/2026,3.3,True,True,no_iniciado,59b92c3d0eec4ba7b3bc7f3a,3c0e998234ea46f089bfbc9d,Activo
2026-03-03,13:19:00,Estudiante Demo 0977,501963,511963,3814179585,,demo976@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-03-03,09:00:00,2026-03-03,09:00:00,2400000,2400000,2026-03-17,48372999,Camila Rojas,T.L en Auxiliar de Mercadeo y Ventas,user976,SIS100976,d492ac214a0d4050868515aa,2026-09-07,15:30:00,4,NO,Calle 18 # 74-9,Barrio 30,F,Mosquera,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0977,48372999,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-963-M2,10/03/2026,09/04/2026,3.2,True,False,completado,87a2ec751d054982a11d0be7,03b20a58468e406984ccdb96,Activo
2026-03-03,13:19:00,Estudiante Demo 0977,501963,511963,3814179585,,demo976@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-03-03,09:00:00,2026-03-03,09:00:00,2400000,2400000,2026-03-17,48372999,Camila Rojas,T.L en Auxiliar de Mercadeo y Ventas,user976,SIS100976,d492ac214a0d4050868515aa,2026-09-07,15:30:00,4,NO,Calle 18 # 74-9,Barrio 30,F,Mosquera,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0977,48372999,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-698-M3,10/03/2026,09/04/2026,4.7,True,True,en_progreso,486b7776c4c34d57be9f2dd6,003db76d5a8b4d1b8b4e0917,Activo
2026-03-03,13:19:00,Estudiante Demo 0977,501963,511963,3814179585,,demo976@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-03-03,09:00:00,2026-03-03,09:00:00,2400000,2400000,2026-03-17,48372999,Camila Rojas,T.L en Auxiliar de Mercadeo y Ventas,user976,SIS100976,d492ac214a0d4050868515aa,2026-09-07,15:30:00,4,NO,Calle 18 # 74-9,Barrio 30,F,Mosquera,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0977,48372999,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-901-M4,10/03/2026,09/04/2026,3.5,True,True,en_progreso,5180898708474c2294431d40,f56cc56edeeb45538ae82119,Activo
2026-03-03,13:19:00,Estudiante Demo 0977,501963,511963,3814179585,,demo976@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-03-03,09:00:00,2026-03-03,09:00:00,2400000,2400000,2026-03-17,48372999,Camila Rojas,T.L en Auxiliar de Mercadeo y Ventas,user976,SIS100976,d492ac214a0d4050868515aa,2026-09-07,15:30:00,4,NO,Calle 18 # 74-9,Barrio 30,F,Mosquera,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0977,48372999,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-808-M5,10/03/2026,09/04/2026,4.5,True,True,completado,9f01b10ed90a4d2fa26086fe,f0c614f1c46b440aae274666,Activo
2026-05-07,09:08:00,Estudiante Demo 0978,501964,511964,3356363199,,demo977@correo-demo.com,Prematriculado,PREMATRICULADO,facebook,Referidos,True,2026-05-07,09:00:00,,,440850,2650000,2026-05-21,543236466,Andrés Torres,T.L en Procesamiento y Digitación de Datos,No Registrado,,,,,0,NO,Calle 110 # 26-75,Barrio 38,F,Soacha,cc,1,2001-09-23,25,NO,,,,,,,,,,,,,,,,
2026-06-22,13:02:00,Estudiante Demo 0979,501966,511966,3324143490,,demo978@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-06-22,09:00:00,2026-06-22,09:00:00,2100000,2100000,2026-07-06,246865992,Valentina Gómez,T.L en Auxiliar de Mercadeo y Ventas,user978,SIS100978,be32f214b3dc4cce8cf3a873,2026-09-21,15:30:00,6,SI,Calle 21 # 51-43,Barrio 19,F,Soacha,cc,5,1997-09-23,29,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0979,246865992,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-751-M1,04/07/2026,03/08/2026,3.1,True,True,completado,e44a24687c234e2784cb6d30,6031253ebfc34b37866f3c2f,Activo
2026-06-22,13:02:00,Estudiante Demo 0979,501966,511966,3324143490,,demo978@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-06-22,09:00:00,2026-06-22,09:00:00,2100000,2100000,2026-07-06,246865992,Valentina Gómez,T.L en Auxiliar de Mercadeo y Ventas,user978,SIS100978,be32f214b3dc4cce8cf3a873,2026-09-21,15:30:00,6,SI,Calle 21 # 51-43,Barrio 19,F,Soacha,cc,5,1997-09-23,29,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0979,246865992,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-889-M2,04/07/2026,03/08/2026,4.4,True,False,completado,b56ca28e206e4a33897ea4b7,7d7522cc12714e208360dd59,Activo
2026-06-22,13:02:00,Estudiante Demo 0979,501966,511966,3324143490,,demo978@correo-demo.com,Matriculado,MATRICULADO,facebook,Facebook Ads Sept,True,2026-06-22,09:00:00,2026-06-22,09:00:00,2100000,2100000,2026-07-06,246865992,Valentina Gómez,T.L en Auxiliar de Mercadeo y Ventas,user978,SIS100978,be32f214b3dc4cce8cf3a873,2026-09-21,15:30:00,6,SI,Calle 21 # 51-43,Barrio 19,F,Soacha,cc,5,1997-09-23,29,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0979,246865992,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-489-M3,04/07/2026,03/08/2026,0.0,False,False,no_iniciado,27505e9c1c4142ddb0e4ff12,26eec6d6b04f48cda3fee018,Activo
2026-01-27,20:09:00,Estudiante Demo 0980,501969,511969,3161914006,,demo979@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-01-27,09:00:00,2026-01-27,09:00:00,2650000,2650000,2026-02-10,496463931,Sebastián Ruiz,T.L en Procesamiento y Digitación de Datos,user979,SIS100979,a745c315a0884e4f96d0337a,2026-09-18,15:30:00,5,SI,Calle 76 # 6-5,Barrio 6,M,Chía,cc,2,1995-09-23,31,NO,,,,,,,,,,,,,,,,
2026-06-02,13:49:00,Estudiante Demo 0981,501970,511970,3374061751,,demo980@correo-demo.com,Prematriculado,PREMATRICULADO,tiktok,WhatsApp Directo,True,2026-06-02,09:00:00,,,415578,1800000,2026-06-16,934760881,Sebastián Ruiz,Técnico laboral en procesamiento de datos,No Registrado,,,,,0,NO,Calle 139 # 19-41,Barrio 10,M,Bogotá,cc,1,2000-09-23,26,NO,,,,,,,,,,,,,,,,
2026-06-27,15:14:00,Estudiante Demo 0982,501973,511973,3412825257,,demo981@correo-demo.com,Prematriculado,PREMATRICULADO,google,Google Search Oct,True,2026-06-27,09:00:00,,,348584,2100000,2026-07-11,1096681377,Andrés Torres,Técnico Laboral en Auxiliar de Mercadeo y Ventas,No Registrado,,,,,0,NO,Calle 111 # 81-69,Barrio 15,M,Cota,cc,3,1983-09-23,43,NO,,,,,,,,,,,,,,,,
2026-05-04,09:43:00,Estudiante Demo 0983,501974,511974,3201185670,,demo982@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-05-04,09:00:00,2026-05-04,09:00:00,2100000,2100000,2026-05-18,729679356,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user982,SIS100982,fd9417a607fc41f09af7f27d,2026-08-27,15:30:00,7,NO,Calle 146 # 28-18,Barrio 8,F,Chía,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0983,729679356,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-556-M1,10/05/2026,09/06/2026,0.0,False,False,no_iniciado,c2aa1a37f7a742008f091eff,33b4936e5a504be094251e65,Retirado
2026-05-04,09:43:00,Estudiante Demo 0983,501974,511974,3201185670,,demo982@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-05-04,09:00:00,2026-05-04,09:00:00,2100000,2100000,2026-05-18,729679356,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user982,SIS100982,fd9417a607fc41f09af7f27d,2026-08-27,15:30:00,7,NO,Calle 146 # 28-18,Barrio 8,F,Chía,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0983,729679356,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-215-M2,10/05/2026,09/06/2026,0.0,False,False,en_progreso,cdf410de9c2a40aab2ab5d9e,d65a3286ee37426197500fff,Retirado
2026-05-04,09:43:00,Estudiante Demo 0983,501974,511974,3201185670,,demo982@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-05-04,09:00:00,2026-05-04,09:00:00,2100000,2100000,2026-05-18,729679356,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user982,SIS100982,fd9417a607fc41f09af7f27d,2026-08-27,15:30:00,7,NO,Calle 146 # 28-18,Barrio 8,F,Chía,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0983,729679356,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-755-M3,10/05/2026,09/06/2026,4.3,True,True,no_iniciado,175f4b14a6374c2fb63f32b2,6995ec4e27a34c8fac590fd3,Retirado
2026-05-04,09:43:00,Estudiante Demo 0983,501974,511974,3201185670,,demo982@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-05-04,09:00:00,2026-05-04,09:00:00,2100000,2100000,2026-05-18,729679356,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user982,SIS100982,fd9417a607fc41f09af7f27d,2026-08-27,15:30:00,7,NO,Calle 146 # 28-18,Barrio 8,F,Chía,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0983,729679356,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-911-M4,10/05/2026,09/06/2026,3.5,True,False,completado,1f1ed4a23ae445da887ef2a7,50102d6ad1bb43849bc17bc9,Retirado
2026-05-04,09:43:00,Estudiante Demo 0983,501974,511974,3201185670,,demo982@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-05-04,09:00:00,2026-05-04,09:00:00,2100000,2100000,2026-05-18,729679356,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user982,SIS100982,fd9417a607fc41f09af7f27d,2026-08-27,15:30:00,7,NO,Calle 146 # 28-18,Barrio 8,F,Chía,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0983,729679356,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-610-M5,10/05/2026,09/06/2026,4.0,True,True,completado,8844be3c73bb4586b3de7e56,495d052e57d34587998a4170,Retirado
2026-08-07,08:57:00,Estudiante Demo 0984,501976,511976,3566997573,,demo983@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-08-07,09:00:00,2026-08-07,09:00:00,2100000,2100000,2026-08-21,805996314,Valentina Gómez,Técnico Laboral en Auxiliar Administrativo,user983,SIS100983,2a17c133ecc94edf9c1f0611,2026-09-06,15:30:00,4,SI,Calle 18 # 10-27,Barrio 24,M,Bogotá,cc,2,1990-09-23,36,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0984,805996314,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-842-M1,20/08/2026,19/09/2026,3.6,True,True,en_progreso,fa5d40ca98514df381d7cfb9,1b7d8930a572499a83a7a48f,Activo
2026-08-07,08:57:00,Estudiante Demo 0984,501976,511976,3566997573,,demo983@correo-demo.com,Matriculado,MATRICULADO,google,TikTok Ads,True,2026-08-07,09:00:00,2026-08-07,09:00:00,2100000,2100000,2026-08-21,805996314,Valentina Gómez,Técnico Laboral en Auxiliar Administrativo,user983,SIS100983,2a17c133ecc94edf9c1f0611,2026-09-06,15:30:00,4,SI,Calle 18 # 10-27,Barrio 24,M,Bogotá,cc,2,1990-09-23,36,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0984,805996314,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-260-M2,20/08/2026,19/09/2026,0.0,False,False,no_iniciado,cc23b0de59c04f61b298cd8a,3e6cf0ec53654ff398cf784a,Activo
2026-01-04,14:35:00,Estudiante Demo 0985,501977,511977,3565128489,,demo984@correo-demo.com,Prematriculado,PREMATRICULADO,organico,Google Search Oct,True,2026-01-04,09:00:00,,,250137,2650000,2026-01-18,571458563,Camila Rojas,Técnico laboral en procesamiento de datos,No Registrado,,,,,0,NO,Calle 24 # 18-24,Barrio 14,F,Chía,cc,3,1987-09-23,39,NO,,,,,,,,,,,,,,,,
2026-01-19,17:57:00,Estudiante Demo 0986,501978,511978,3543779807,,demo985@correo-demo.com,Prematriculado,PREMATRICULADO,,TikTok Ads,True,2026-01-19,09:00:00,,,714790,2400000,2026-02-02,814688571,Laura Jiménez,T.L. en Contabilidad y Finanzas,No Registrado,,,,,0,NO,Calle 61 # 6-12,Barrio 1,F,Soacha,cc,4,1982-09-23,44,NO,,,,,,,,,,,,,,,,
2026-09-10,12:09:00,Estudiante Demo 0987,501979,511979,3398365159,,demo986@correo-demo.com,Prematriculado,PREMATRICULADO,,Referidos,True,2026-09-10,09:00:00,,,413430,2100000,2026-09-24,518318045,Camila Rojas,T.L. en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 92 # 62-37,Barrio 10,M,Soacha,ppt,1,1999-09-23,27,NO,,,,,,,,,,,,,,,,
2026-05-15,17:59:00,Estudiante Demo 0988,501982,511982,3386651924,,demo987@correo-demo.com,Matriculado,MATRICULADO,tiktok,Referidos,True,2026-05-15,09:00:00,2026-05-15,09:00:00,2100000,2100000,2026-05-29,347502105,Julián Herrera,T.L en Auxiliar de Mercadeo y Ventas,user987,SIS100987,85f33d3fef7b4110a9065c70,2026-08-30,15:30:00,8,SI,Calle 97 # 64-16,Barrio 18,M,Bogotá,ppt,2,2007-09-23,19,NO,,,,,,,,,,,,,,,,
2026-08-05,09:46:00,Estudiante Demo 0989,501983,511983,3870256408,,demo988@correo-demo.com,Matriculado,MATRICULADO,facebook,TikTok Ads,True,2026-08-05,09:00:00,2026-08-05,09:00:00,1800000,1800000,2026-08-19,493242669,Camila Rojas,T.L. en Contabilidad y Finanzas,user988,SIS100988,615b1eab8cb94fb480b555f3,2026-09-09,15:30:00,9,SI,Calle 115 # 87-30,Barrio 4,M,Soacha,cc,4,1994-09-23,32,NO,extranjero,PPT Permiso por protección temporal,Estudiante Demo 0989,493242669,Técnico Laboral. en Contabilidad y Finanzas,VIRTUAL,Grupo-292-M1,17/08/2026,16/09/2026,4.6,True,True,no_iniciado,e2d1b51927684b7d9a4e83ee,4485621418d347fca4785b0f,Activo
2026-07-08,06:03:00,Estudiante Demo 0990,501985,511985,3847233346,,demo989@correo-demo.com,Matriculado,MATRICULADO,organico,Google Search Oct,True,2026-07-08,09:00:00,2026-07-08,09:00:00,2650000,2650000,2026-07-22,156087052,Julián Herrera,Técnico laboral en procesamiento de datos,user989,SIS100989,408963bf52ae4e2f9e984109,2026-08-27,15:30:00,10,NO,Calle 73 # 69-57,Barrio 11,M,Cota,cc,1,1991-09-23,35,NO,,,,,,,,,,,,,,,,
2026-03-28,18:22:00,Estudiante Demo 0991,501988,511988,3359817983,,demo990@correo-demo.com,Matriculado,MATRICULADO,facebook,TikTok Ads,True,2026-03-28,09:00:00,2026-03-28,09:00:00,2100000,2100000,2026-04-11,1036890948,Laura Jiménez,T.L. en Auxiliar Administrativo,user990,SIS100990,36d0c85a20b04d058ed3e35b,2026-09-17,15:30:00,7,SI,Calle 99 # 19-47,Barrio 1,M,Mosquera,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0991,1036890948,Técnico Laboral. en Auxiliar Administrativo,VIRTUAL,Grupo-421-M1,06/04/2026,06/05/2026,0.0,False,False,completado,d434902f87904c8ab79d296d,776c1cc465a744cbb913c4cf,Activo
2026-03-14,08:34:00,Estudiante Demo 0992,501990,511990,3194843794,,demo991@correo-demo.com,Matriculado,MATRICULADO,tiktok,Google Search Oct,True,2026-03-14,09:00:00,2026-03-14,09:00:00,2100000,2100000,2026-03-28,451824267,Sebastián Ruiz,Técnico laboral en servicios turísticos y hoteleros,user991,SIS100991,5bb54bf2d2804c88a2ed9221,2026-09-05,15:30:00,4,SI,Calle 74 # 85-50,Barrio 10,F,Mosquera,cc,1,1994-09-23,32,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0992,451824267,Técnico laboral en servicios turísticos y hoteleros,SEMIPRESENCIAL,Grupo-417-M1,25/03/2026,24/04/2026,4.4,True,False,en_progreso,f476f1b359284efea5a139cc,d55cece88a4445cb91b4b0b6,Inactivo
2026-02-06,13:44:00,Estudiante Demo 0993,501991,511991,3695623211,,demo992@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2026-02-06,09:00:00,2026-02-06,09:00:00,1800000,1800000,2026-02-20,170150706,Laura Jiménez,Técnico laboral en servicios turísticos y hoteleros,user992,SIS100992,efb067dea49c460c9c3c3003,2026-09-10,15:30:00,7,SI,Calle 70 # 47-43,Barrio 10,F,Mosquera,ppt,1,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0993,170150706,Técnico laboral en servicios turísticos y hoteleros,PRESENCIAL,Grupo-952-M1,19/02/2026,21/03/2026,0.0,False,False,en_progreso,a42c34ad3d034e23ae92b030,a48c164092ba4d6d88a44cb8,Activo
2026-02-06,13:44:00,Estudiante Demo 0993,501991,511991,3695623211,,demo992@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2026-02-06,09:00:00,2026-02-06,09:00:00,1800000,1800000,2026-02-20,170150706,Laura Jiménez,Técnico laboral en servicios turísticos y hoteleros,user992,SIS100992,efb067dea49c460c9c3c3003,2026-09-10,15:30:00,7,SI,Calle 70 # 47-43,Barrio 10,F,Mosquera,ppt,1,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0993,170150706,Técnico laboral en servicios turísticos y hoteleros,SEMIPRESENCIAL,Grupo-114-M2,19/02/2026,21/03/2026,3.6,True,True,en_progreso,a116df4967c44a4aaefd7ab2,b6224b54d5184bc583e0809a,Activo
2026-02-06,13:44:00,Estudiante Demo 0993,501991,511991,3695623211,,demo992@correo-demo.com,Matriculado,MATRICULADO,google,WhatsApp Directo,True,2026-02-06,09:00:00,2026-02-06,09:00:00,1800000,1800000,2026-02-20,170150706,Laura Jiménez,Técnico laboral en servicios turísticos y hoteleros,user992,SIS100992,efb067dea49c460c9c3c3003,2026-09-10,15:30:00,7,SI,Calle 70 # 47-43,Barrio 10,F,Mosquera,ppt,1,1996-09-23,30,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0993,170150706,Técnico laboral en servicios turísticos y hoteleros,VIRTUAL,Grupo-705-M3,19/02/2026,21/03/2026,3.1,True,True,completado,78d6d524434942d485445a76,73cae85bbfb54c94a52e219d,Activo
2026-02-06,09:13:00,Estudiante Demo 0994,501992,511992,3113406713,,demo993@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2026-02-06,09:00:00,2026-02-06,09:00:00,2650000,2650000,2026-02-20,594061288,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user993,SIS100993,44494b5697d040af9ea8c2ad,2026-09-21,15:30:00,5,SI,Calle 96 # 27-67,Barrio 35,F,Bogotá,cc,2,2000-09-23,26,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0994,594061288,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-748-M1,21/02/2026,23/03/2026,0.0,False,False,completado,8c916f982d2240e0955fa143,c86cee17aa244f57a857f4a7,Graduado
2026-02-06,09:13:00,Estudiante Demo 0994,501992,511992,3113406713,,demo993@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2026-02-06,09:00:00,2026-02-06,09:00:00,2650000,2650000,2026-02-20,594061288,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user993,SIS100993,44494b5697d040af9ea8c2ad,2026-09-21,15:30:00,5,SI,Calle 96 # 27-67,Barrio 35,F,Bogotá,cc,2,2000-09-23,26,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0994,594061288,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-114-M2,21/02/2026,23/03/2026,0.0,False,False,en_progreso,9da3441aa0d9477aa1473b75,bb38783105174e94a41865a2,Graduado
2026-02-06,09:13:00,Estudiante Demo 0994,501992,511992,3113406713,,demo993@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2026-02-06,09:00:00,2026-02-06,09:00:00,2650000,2650000,2026-02-20,594061288,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user993,SIS100993,44494b5697d040af9ea8c2ad,2026-09-21,15:30:00,5,SI,Calle 96 # 27-67,Barrio 35,F,Bogotá,cc,2,2000-09-23,26,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0994,594061288,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-174-M3,21/02/2026,23/03/2026,4.6,True,True,completado,ce4851766bbc4e2ba4ea495c,00e156461c2b4d1da69bdb7e,Graduado
2026-02-06,09:13:00,Estudiante Demo 0994,501992,511992,3113406713,,demo993@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2026-02-06,09:00:00,2026-02-06,09:00:00,2650000,2650000,2026-02-20,594061288,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user993,SIS100993,44494b5697d040af9ea8c2ad,2026-09-21,15:30:00,5,SI,Calle 96 # 27-67,Barrio 35,F,Bogotá,cc,2,2000-09-23,26,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0994,594061288,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-631-M4,21/02/2026,23/03/2026,3.3,True,True,no_iniciado,1aaa54e8197042f8a3d3c1fd,ebcc0bd9a0284cd0b7b19b98,Graduado
2026-02-06,09:13:00,Estudiante Demo 0994,501992,511992,3113406713,,demo993@correo-demo.com,Matriculado,MATRICULADO,organico,Referidos,True,2026-02-06,09:00:00,2026-02-06,09:00:00,2650000,2650000,2026-02-20,594061288,Camila Rojas,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user993,SIS100993,44494b5697d040af9ea8c2ad,2026-09-21,15:30:00,5,SI,Calle 96 # 27-67,Barrio 35,F,Bogotá,cc,2,2000-09-23,26,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0994,594061288,Técnico Laboral en Auxiliar de Mercadeo y Ventas,VIRTUAL,Grupo-492-M5,21/02/2026,23/03/2026,0.0,False,False,completado,17a1674be9e04fe6a0c9e6be,8cf5e4931d124c3aae7a9346,Graduado
2026-02-03,08:37:00,Estudiante Demo 0995,501993,511993,3154584828,,demo994@correo-demo.com,Matriculado,MATRICULADO,,TikTok Ads,True,2026-02-03,09:00:00,2026-02-03,09:00:00,2650000,2650000,2026-02-17,704119974,Camila Rojas,T.L. en Contabilidad y Finanzas,No Registrado,,,,,0,NO,Calle 102 # 42-84,Barrio 22,M,Cota,cc,3,1990-09-23,36,SI,,,,,,,,,,,,,,,,
2026-09-12,18:34:00,Estudiante Demo 0996,501996,511996,3776716608,,demo995@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-09-12,09:00:00,2026-09-12,09:00:00,2650000,2650000,2026-09-26,255782725,Valentina Gómez,Técnico Laboral en Auxiliar Administrativo,user995,SIS100995,52205d1fbf6e4e81accbb0f4,2026-09-13,15:30:00,2,SI,Calle 92 # 2-57,Barrio 10,F,Bogotá,cc,3,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0996,255782725,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-498-M1,17/09/2026,17/10/2026,3.6,True,True,no_iniciado,0ab73e28200d4668951dd2a6,0e45ca09fad2419b9b6aaa59,Activo
2026-09-12,18:34:00,Estudiante Demo 0996,501996,511996,3776716608,,demo995@correo-demo.com,Matriculado,MATRICULADO,tiktok,TikTok Ads,True,2026-09-12,09:00:00,2026-09-12,09:00:00,2650000,2650000,2026-09-26,255782725,Valentina Gómez,Técnico Laboral en Auxiliar Administrativo,user995,SIS100995,52205d1fbf6e4e81accbb0f4,2026-09-13,15:30:00,2,SI,Calle 92 # 2-57,Barrio 10,F,Bogotá,cc,3,1993-09-23,33,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 0996,255782725,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-223-M2,17/09/2026,17/10/2026,4.0,True,True,completado,c039f17462094af389562a6e,4f9c35e10c95456cb30f1a09,Activo
